master_id,source,article_id_a,article_id_b,journal_year_range,journal_year_start,journal_year_end,volume_label,roman_numeral,title,author,author_title,location,contributor_role,section_type,page_start,page_end,page_url,char_count,notes,subjects,parse_flag,confirmed_duplicate,duplicate_flag,duplicate_group,fulltext_path,processed_at,source_file,htid,seq_start,seq_end,note,index_match_count,index_page_raw,duplicate_by_title_author,duplicate_title_author_group,duplicate_title_author_count
MASTER_00447,source_b,,_1926-1927_17,1926-1927,1926,1927,,,THE MOTIVES OF CHINESE ART,"ABRAHAM, R. D.",,,author,article,70,81,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401638&seq=388,29138,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1926-1927_17.txt,2026-06-16T12:18:01,v.57-58 1926-1927,coo.31924079401638,388,399,fine arts,1,70-81,,,
MASTER_00448,source_b,,_1926-1927_18,1926-1927,1926,1927,,,LITTLE LU-FU,,,,translator,article,81,81,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401638&seq=400,1959,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1926-1927_18.txt,2026-06-16T12:18:01,v.57-58 1926-1927,coo.31924079401638,400,403,,0,,,,
MASTER_00449,source_b,,_1926-1927_19,1926-1927,1926,1927,,,LOOKING AT A PAINTING BY WANG-TZŬ,,,,unknown,article,81,81,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401638&seq=404,1014,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1926-1927_19.txt,2026-06-16T12:18:01,v.57-58 1926-1927,coo.31924079401638,404,404,,0,,,,
MASTER_00450,source_b,,_1926-1927_20,1926-1927,1926,1927,,,THE GENUS GUELDENSTAEDTIA (LEGUMINOSEAE),ARTHUR PAUL JACOT,,Shantung,author,article,83,125,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401638&seq=407,95717,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1926-1927_20.txt,2026-06-16T12:18:01,v.57-58 1926-1927,coo.31924079401638,407,449,,0,,,,
MASTER_00451,source_b,,_1926-1927_21,1926-1927,1926,1927,,,CHOU-KUNG; THE DUKE OF CHOU.,EVAN MORGAN,REV. D.D.,,author,article,126,141,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401638&seq=450,46514,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1926-1927_21.txt,2026-06-16T12:18:01,v.57-58 1926-1927,coo.31924079401638,450,465,,0,,,,
MASTER_00452,source_b,,_1926-1927_22,1926-1927,1926,1927,,,SOME CONTRIBUTIONS TO THE ANTHROPOLOGY OF THE BURIATS,"KOJEUROFF, GEORGE P.",,,author,article,142,156,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401638&seq=466,33634,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1926-1927_22.txt,2026-06-16T12:18:01,v.57-58 1926-1927,coo.31924079401638,466,489,,0,,,,
MASTER_00453,source_b,,_1926-1927_23,1926-1927,1926,1927,,,THE PATRIARCH LÜ Reputed Founder of the Chin Tan Chiao (金丹​教​),C. E. COULING,,,author,article,156,171,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401638&seq=490,32733,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1926-1927_23.txt,2026-06-16T12:18:01,v.57-58 1926-1927,coo.31924079401638,490,505,,0,,,,
MASTER_00454,source_b,,_1928-1929_01,1928-1929,1928,1929,,,THREE SCORE YEARS AND TEN The Seventieth Anniversary of the North China Branch of the Royal Asiatic Society.¹,ISAAC MASON,,,author,address,1,21,https://babel.hathitrust.org/cgi/pt?id=uc1.31210006400178&seq=21,48939,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1928-1929_01.txt,2026-06-16T12:18:01,v.59-60 1928-1929,uc1.31210006400178,21,43,,0,,,,
MASTER_00455,source_b,,_1928-1929_02,1928-1929,1928,1929,,,THE JEWS OF HONAN: A TRAGIC STORY OF SUBMERGENCE (A Fresh Study of the Stelae),"MACGILLIVRAY, D.",REV.,,author,article,22,49,https://babel.hathitrust.org/cgi/pt?id=uc1.31210006400178&seq=44,64942,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1928-1929_02.txt,2026-06-16T12:18:01,v.59-60 1928-1929,uc1.31210006400178,44,75,,0,,,,
MASTER_00456,source_b,,_1928-1929_03,1928-1929,1928,1929,,,SHAPES OF PORCELAIN VESSELS,JOHN C. FERGUSON,DR.,,author,article,49,58,https://babel.hathitrust.org/cgi/pt?id=uc1.31210006400178&seq=76,24046,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1928-1929_03.txt,2026-06-16T12:18:01,v.59-60 1928-1929,uc1.31210006400178,76,112,,0,,,,
MASTER_00457,source_b,,_1928-1929_04,1928-1929,1928,1929,,,THE GREAT WALL OF CHINA,L. NEWTON HAYES,,,author,article,59,77,https://babel.hathitrust.org/cgi/pt?id=uc1.31210006400178&seq=113,46912,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1928-1929_04.txt,2026-06-16T12:18:01,v.59-60 1928-1929,uc1.31210006400178,113,137,,0,,,,
MASTER_00458,source_b,,_1928-1929_05,1928-1929,1928,1929,,,THE CH'ING DYNASTY CRITICISM OF SUNG POLITICO-PHILOSOPHY.,MANSFIELD FREEMAN,,,author,article,78,110,https://babel.hathitrust.org/cgi/pt?id=uc1.31210006400178&seq=138,81361,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1928-1929_05.txt,2026-06-16T12:18:01,v.59-60 1928-1929,uc1.31210006400178,138,172,,0,,,,
MASTER_00459,source_b,,_1928-1929_06,1928-1929,1928,1929,,,CHINESE FOOT-MEASURES OF THE PAST NINETEEN CENTURIES,WANG KUO-WEI,,,author,note,110,123,https://babel.hathitrust.org/cgi/pt?id=uc1.31210006400178&seq=173,33175,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1928-1929_06.txt,2026-06-16T12:18:01,v.59-60 1928-1929,uc1.31210006400178,173,189,folklore,1,111-123,,,
MASTER_00460,source_b,,_1928-1929_07,1928-1929,1928,1929,,,A GERMAN TRANSLATION OF THE HSI HSIANG CHI (),"MEERKERK, M. E. R. F.",DR.,,author,review,124,127,https://babel.hathitrust.org/cgi/pt?id=uc1.31210006400178&seq=190,7266,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1928-1929_07.txt,2026-06-16T12:18:01,v.59-60 1928-1929,uc1.31210006400178,190,193,,0,,,,
MASTER_00461,source_b,,_1928-1929_08,1928-1929,1928,1929,,,THE PLACE OF MUSIC IN THE PLATONIC AND CONFUCIAN SYSTEMS OF MORAL EDUCATION ¹,"PHELPS, D. L.",REV.,West China,author,article,128,145,https://babel.hathitrust.org/cgi/pt?id=uc1.31210006400178&seq=194,43502,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1928-1929_08.txt,2026-06-16T12:18:01,v.59-60 1928-1929,uc1.31210006400178,194,211,,0,,,,
MASTER_00462,source_b,,_1928-1929_09,1928-1929,1928,1929,,,THE ORIGIN AND GROWTH OF DESERTS AND THE ENCROACHMENT OF THE DESERT ON NORTH-CHINA,A. L. ENGLAENDER,DR.,,author,article,146,168,https://babel.hathitrust.org/cgi/pt?id=uc1.31210006400178&seq=212,58831,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1928-1929_09.txt,2026-06-16T12:18:01,v.59-60 1928-1929,uc1.31210006400178,212,235,geology,1,146-168,,,
MASTER_00463,source_b,,_1928-1929_10,1928-1929,1928,1929,,,EARLY CHRISTIANITY IN JAPAN,LAURA M. WHITE,,,author,article,169,187,https://babel.hathitrust.org/cgi/pt?id=uc1.31210006400178&seq=237,47937,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1928-1929_10.txt,2026-06-16T12:18:01,v.59-60 1928-1929,uc1.31210006400178,237,257,,0,,,,
MASTER_00464,source_b,,_1928-1929_11,1928-1929,1928,1929,,,THE ORIGIN OF THE CHINESE PRIESTHOOD,E. T. C. WERNER,,,author,article,188,199,https://babel.hathitrust.org/cgi/pt?id=uc1.31210006400178&seq=258,29421,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1928-1929_11.txt,2026-06-16T12:18:01,v.59-60 1928-1929,uc1.31210006400178,258,269,religion of China,1,188-199,,,
MASTER_00465,source_b,,_1928-1929_12,1928-1929,1928,1929,,,I. LIFE ZONES IN NORTH-EASTERN CHINA,ARTHUR PAUL JACOT,,Shantung,author,article,200,217,https://babel.hathitrust.org/cgi/pt?id=uc1.31210006400178&seq=270,41025,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1928-1929_12.txt,2026-06-16T12:18:01,v.59-60 1928-1929,uc1.31210006400178,270,293,,0,,,,
MASTER_00466,source_b,,_1928-1929_13,1928-1929,1928,1929,,,"WANG MANG, THE SOCIALIST EMPEROR OF NINETEEN CENTURIES AGO.",HU SHIH,Dr.,,author,article,218,230,https://babel.hathitrust.org/cgi/pt?id=uc1.31210006400178&seq=294,28907,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1928-1929_13.txt,2026-06-16T12:18:01,v.59-60 1928-1929,uc1.31210006400178,294,306,biography,1,218-230,,,
MASTER_00467,source_b,,_1928-1929_14,1928-1929,1928,1929,,,"K'Ü YUAN, HIS LIFE AND POEMS","BIALLAS, F. X.",REV. DR.,,author,article,231,253,https://babel.hathitrust.org/cgi/pt?id=uc1.31210006400178&seq=307,50956,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1928-1929_14.txt,2026-06-16T12:18:01,v.59-60 1928-1929,uc1.31210006400178,307,329,,0,,,,
MASTER_00468,source_b,,_1928-1929_15,1928-1929,1928,1929,,,THE KITE'S MESSAGE,ELFRIDA HUDSON,,,translator,article,254,255,https://babel.hathitrust.org/cgi/pt?id=uc1.31210006400178&seq=330,3724,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1928-1929_15.txt,2026-06-16T12:18:01,v.59-60 1928-1929,uc1.31210006400178,330,331,,0,,,,
MASTER_00469,source_b,,_1928-1929_16,1928-1929,1928,1929,,,THE MURDER OF ACHMACH BAILO,"MOULE, A. C.",REV.,,author,note,256,257,https://babel.hathitrust.org/cgi/pt?id=uc1.31210006400178&seq=332,3419,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1928-1929_16.txt,2026-06-16T12:18:01,v.59-60 1928-1929,uc1.31210006400178,332,333,modern history - Asia,1,,,,
MASTER_00470,source_b,,_1928-1929_17,1928-1929,1928,1929,,,SOME TYPES OF CHINESE HISTORICAL THOUGHT,CHANG HSIN-HAI,,,author,article,,19,https://babel.hathitrust.org/cgi/pt?id=uc1.31210006400178&seq=461,53765,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1928-1929_17.txt,2026-06-16T12:18:01,v.59-60 1928-1929,uc1.31210006400178,461,481,modern history - Asia,1,,,,
MASTER_00471,source_b,,_1928-1929_18,1928-1929,1928,1929,,,THE ESTABLISHMENT OF CONFUCIANISM AS A STATE RELIGION DURING THE HAN DYNASTY,HU SHIH,DR.,,author,article,20,41,https://babel.hathitrust.org/cgi/pt?id=uc1.31210006400178&seq=482,52283,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1928-1929_18.txt,2026-06-16T12:18:01,v.59-60 1928-1929,uc1.31210006400178,482,503,religion of China,1,,,,
MASTER_00472,source_b,,_1928-1929_19,1928-1929,1928,1929,,,"THE MOHAMMEDANS OF CHINA
When, and How, They First Came",ISAAC MASON,,,author,article,42,78,https://babel.hathitrust.org/cgi/pt?id=uc1.31210006400178&seq=504,87886,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1928-1929_19.txt,2026-06-16T12:18:01,v.59-60 1928-1929,uc1.31210006400178,504,540,,0,,,,
MASTER_00473,source_b,,_1928-1929_20,1928-1929,1928,1929,,,DID ANCIENT CHINESE CULTURE COME FROM EGYPT?,"CHATLEY, Herbert",,,author,note,79,83,https://babel.hathitrust.org/cgi/pt?id=uc1.31210006400178&seq=541,10549,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1928-1929_20.txt,2026-06-16T12:18:01,v.59-60 1928-1929,uc1.31210006400178,541,545,,0,,,,
MASTER_00474,source_b,,_1928-1929_21,1928-1929,1928,1929,,,"GOLD IN CHINA
In Its Historical, Practical and Financial Aspects","KANN, E.",,,author,article,84,100,https://babel.hathitrust.org/cgi/pt?id=uc1.31210006400178&seq=546,38261,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1928-1929_21.txt,2026-06-16T12:18:01,v.59-60 1928-1929,uc1.31210006400178,546,562,political economy,1,,,,
MASTER_00475,source_b,,_1928-1929_22,1928-1929,1928,1929,,,SOME NOTES ON ASIA'S ICE AGE,"ENGLAENDER, A. L.",DR.,,author,article,100,114,https://babel.hathitrust.org/cgi/pt?id=uc1.31210006400178&seq=563,35636,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1928-1929_22.txt,2026-06-16T12:18:01,v.59-60 1928-1929,uc1.31210006400178,563,578,,0,,,,
MASTER_00476,source_b,,_1928-1929_23,1928-1929,1928,1929,,,DID MANICHAEISM INFLUENCE LAMAISM?,J. HUSTON EDGAR,,,author,article,115,119,https://babel.hathitrust.org/cgi/pt?id=uc1.31210006400178&seq=579,11263,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1928-1929_23.txt,2026-06-16T12:18:01,v.59-60 1928-1929,uc1.31210006400178,579,583,,0,,,,
MASTER_00477,source_b,,_1928-1929_24,1928-1929,1928,1929,,,A LIST OF PLANT NAMES INCLUDED IN THE COWDRY CHIHLI FLORA¹ NOT RECORDED IN THE INDEX FLORAE SINENSIS AND ITS TWO SUPPLEMENTS,J. C. LIU,,,author,article,120,126,https://babel.hathitrust.org/cgi/pt?id=uc1.31210006400178&seq=584,13649,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1928-1929_24.txt,2026-06-16T12:18:01,v.59-60 1928-1929,uc1.31210006400178,584,590,,0,,,,
MASTER_00478,source_b,,_1928-1929_25,1928-1929,1928,1929,,,"LIST OF LEGIBLE INSCRIPTIONS ON STONES IN THE FOREIGN CEMETERY ON DOUBLE ISLAND, SWATOW, 1922","TALBOT, R. M.",,Shanghai,author,article,127,128,https://babel.hathitrust.org/cgi/pt?id=uc1.31210006400178&seq=591,3062,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1928-1929_25.txt,2026-06-16T12:18:01,v.59-60 1928-1929,uc1.31210006400178,591,592,inscriptions,1,,,,
MASTER_00479,source_b,,_1928-1929_26,1928-1929,1928,1929,,,"THE GEORGE EUMORFOPOULOS COLLECTION CATALOGUE OF THE CHINESE AND COREAN BRONZES, SCULPTURE, JADES, JEWELLERY AND MISCELLANEOUS OBJECTS",Evan Morgan,DR.,,author,review,129,135,https://babel.hathitrust.org/cgi/pt?id=uc1.31210006400178&seq=593,16502,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1928-1929_26.txt,2026-06-16T12:18:01,v.59-60 1928-1929,uc1.31210006400178,593,599,,0,,,,
MASTER_00480,source_b,,_1930-1931_01,1930-1931,1930,1931,,,THE LIGHT THROWN ON ANCIENT CHINESE HISTORY BY RECENT ARCHEOLOGICAL DISCOVERIES,DUDLEY BUXTON,,Oxford University,author,article,1,9,https://babel.hathitrust.org/cgi/pt?id=uc1.31210004481691&seq=29,24215,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1930-1931_01.txt,2026-06-16T12:18:01,v.61-62 1930-31,uc1.31210004481691,29,41,,0,,,,
MASTER_00481,source_b,,_1930-1931_02,1930-1931,1930,1931,,,SOME POINTS ON THE HISTORY OF SCIENCE IN CHINA,GIOVANNI VACCA,Prof.,Rome,author,article,10,19,https://babel.hathitrust.org/cgi/pt?id=uc1.31210004481691&seq=42,22961,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1930-1931_02.txt,2026-06-16T12:18:01,v.61-62 1930-31,uc1.31210004481691,42,51,,0,,,,
MASTER_00482,source_b,,_1930-1931_03,1930-1931,1930,1931,,,"A JOURNEY TO THE TUNG LING and a Visit to the Desecrated Eastern Mausolea of the Ta Tsing Dynasty, in 1929",EMIL S. FISCHER,,,author,article,20,39,https://babel.hathitrust.org/cgi/pt?id=uc1.31210004481691&seq=52,51011,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1930-1931_03.txt,2026-06-16T12:18:01,v.61-62 1930-31,uc1.31210004481691,52,77,,0,,,,
MASTER_00483,source_b,,_1930-1931_04,1930-1931,1930,1931,,,"STORIES IN CHINESE PAINTINGS, II",JOHN C. FERGUSON,,,author,article,40,60,https://babel.hathitrust.org/cgi/pt?id=uc1.31210004481691&seq=78,39815,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1930-1931_04.txt,2026-06-16T12:18:01,v.61-62 1930-31,uc1.31210004481691,78,98,,0,,,,
MASTER_00484,source_b,,_1930-1931_05,1930-1931,1930,1931,,,"LANGUAGE AND NEW THOUGHT or, New Words for New Ideas","MORGAN, EVAN",DR.,,author,article,61,75,https://babel.hathitrust.org/cgi/pt?id=uc1.31210004481691&seq=99,36784,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1930-1931_05.txt,2026-06-16T12:18:01,v.61-62 1930-31,uc1.31210004481691,99,113,,0,,,,
MASTER_00485,source_b,,_1930-1931_06,1930-1931,1930,1931,,,CAN CHINESE WRITING BE SIMPLIFIED?,HERBERT CHATLEY,,,author,article,76,80,https://babel.hathitrust.org/cgi/pt?id=uc1.31210004481691&seq=114,10161,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1930-1931_06.txt,2026-06-16T12:18:01,v.61-62 1930-31,uc1.31210004481691,114,118,,0,,,,
MASTER_00486,source_b,,_1930-1931_07,1930-1931,1930,1931,,,"THE BOOK OF CHANGES
AND GENESIS",H. R. WELLS,REV.,,author,article,81,91,https://babel.hathitrust.org/cgi/pt?id=uc1.31210004481691&seq=119,24865,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1930-1931_07.txt,2026-06-16T12:18:01,v.61-62 1930-31,uc1.31210004481691,119,129,religion of China,1,,,,
MASTER_00487,source_b,,_1930-1931_08,1930-1931,1930,1931,,,KINGSHIP IN CHINA,"SOOTHILL, W. E.",PROF.,,author,article,92,99,https://babel.hathitrust.org/cgi/pt?id=uc1.31210004481691&seq=130,19631,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1930-1931_08.txt,2026-06-16T12:18:01,v.61-62 1930-31,uc1.31210004481691,130,137,ancient history,1,,,,
MASTER_00488,source_b,,_1930-1931_09,1930-1931,1930,1931,,,THE I WEI A Problem in Criticism,"BRUCE, PERCY",,,author,article,100,107,https://babel.hathitrust.org/cgi/pt?id=uc1.31210004481691&seq=138,17631,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1930-1931_09.txt,2026-06-16T12:18:01,v.61-62 1930-31,uc1.31210004481691,138,145,,0,,,,
MASTER_00489,source_b,,_1930-1931_10,1930-1931,1930,1931,,,THE PHILOSOPHER YANG HSIUNG,A. FORKE,,,author,article,108,110,https://babel.hathitrust.org/cgi/pt?id=uc1.31210004481691&seq=146,4819,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1930-1931_10.txt,2026-06-16T12:18:01,v.61-62 1930-31,uc1.31210004481691,146,148,philosophy,1,,,,
MASTER_00490,source_b,,_1930-1931_11,1930-1931,1930,1931,,,"THE SYMBOLISM OF THE FORBIDDEN CITY, PEKING",FLORENCE AYSCOUGH,,,author,article,111,126,https://babel.hathitrust.org/cgi/pt?id=uc1.31210004481691&seq=149,38033,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1930-1931_11.txt,2026-06-16T12:18:01,v.61-62 1930-31,uc1.31210004481691,149,164,,0,,,,
MASTER_00491,source_b,,_1930-1931_12,1930-1931,1930,1931,,,III. SPRING FLOWERS OF THE TSINAN PLAIN,"JACOT, ARTHUR PAUL",,SHANTUNG CHRISTIAN UNIVERSITY,author,article,127,155,https://babel.hathitrust.org/cgi/pt?id=uc1.31210004481691&seq=165,76040,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1930-1931_12.txt,2026-06-16T12:18:01,v.61-62 1930-31,uc1.31210004481691,165,197,,0,,,,
MASTER_00492,source_b,,_1930-1931_13,1930-1931,1930,1931,,,WHY THE SINOLOGUE SHOULD STUDY MANCHU,ERICH HAUER,DR.,,author,article,156,164,https://babel.hathitrust.org/cgi/pt?id=uc1.31210004481691&seq=198,20493,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1930-1931_13.txt,2026-06-16T12:18:01,v.61-62 1930-31,uc1.31210004481691,198,206,Far Eastern languages,1,,,,
MASTER_00493,source_b,,_1930-1931_14,1930-1931,1930,1931,,,CHINESE POEMS,CHARLES BUDD,,,translator,article,165,168,https://babel.hathitrust.org/cgi/pt?id=uc1.31210004481691&seq=207,4271,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1930-1931_14.txt,2026-06-16T12:18:01,v.61-62 1930-31,uc1.31210004481691,207,210,,0,,,,
MASTER_00494,source_b,,_1930-1931_15,1930-1931,1930,1931,,,EARLY DAYS OF WESTERN MEDICINE IN CHINA,WU LIEN-TEH,Dr.,,author,article,1,31,https://babel.hathitrust.org/cgi/pt?id=uc1.31210004481691&seq=283,77077,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1930-1931_15.txt,2026-06-16T12:18:01,v.61-62 1930-31,uc1.31210004481691,283,313,,0,,,,
MASTER_00495,source_b,,_1930-1931_16,1930-1931,1930,1931,,,CLIMATIC CHANGES DURING HISTORIC TIME IN CHINA,COCHING CHU,,,author,article,32,40,https://babel.hathitrust.org/cgi/pt?id=uc1.31210004481691&seq=314,20002,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1930-1931_16.txt,2026-06-16T12:18:01,v.61-62 1930-31,uc1.31210004481691,314,324,astronomy,1,,,,
MASTER_00496,source_b,,_1930-1931_17,1930-1931,1930,1931,,,BAMBOOS IN CHINA A Survey of the Morphological Characters that Distinguish Species,W. M. PORTERFIELD,,,author,article,41,56,https://babel.hathitrust.org/cgi/pt?id=uc1.31210004481691&seq=325,38057,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1930-1931_17.txt,2026-06-16T12:18:01,v.61-62 1930-31,uc1.31210004481691,325,342,,0,,,,
MASTER_00497,source_b,,_1930-1931_18,1930-1931,1930,1931,,,PRELIMINARY NOTES ON THE NATURAL HISTORY OF NANKING,C. PING,DR.,China,author,article,57,82,https://babel.hathitrust.org/cgi/pt?id=uc1.31210004481691&seq=343,64043,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1930-1931_18.txt,2026-06-16T12:18:01,v.61-62 1930-31,uc1.31210004481691,343,368,zoology,1,,,,
MASTER_00498,source_b,,_1930-1931_19,1930-1931,1930,1931,,,THE HISTORY OF THE DAYS OF THE WEEK,HERBERT CHATLEY,,,author,article,83,93,https://babel.hathitrust.org/cgi/pt?id=uc1.31210004481691&seq=369,25464,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1930-1931_19.txt,2026-06-16T12:18:01,v.61-62 1930-31,uc1.31210004481691,369,379,,0,,,,
MASTER_00499,source_b,,_1930-1931_20,1930-1931,1930,1931,,,VI. AUTUMN FLOWERS OF THE TSINAN PLAIN.,"JACOT, ARTHUR PAUL",,SHANTUNG,author,article,94,106,https://babel.hathitrust.org/cgi/pt?id=uc1.31210004481691&seq=380,31278,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1930-1931_20.txt,2026-06-16T12:18:01,v.61-62 1930-31,uc1.31210004481691,380,394,,0,,,,
MASTER_00500,source_b,,_1930-1931_21,1930-1931,1930,1931,,,CHINESE POTTERY AND PORCELAIN: AN APPRECIATION,R. D. ABRAHAM,,,author,article,107,116,https://babel.hathitrust.org/cgi/pt?id=uc1.31210004481691&seq=395,22505,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1930-1931_21.txt,2026-06-16T12:18:01,v.61-62 1930-31,uc1.31210004481691,395,406,porcelain,1,,,,
MASTER_00501,source_b,,_1930-1931_22,1930-1931,1930,1931,,,CHINESE-MOSLEM CHRONOLOGY,ISAAC MASON,,,author,article,117,119,https://babel.hathitrust.org/cgi/pt?id=uc1.31210004481691&seq=407,5091,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1930-1931_22.txt,2026-06-16T12:18:01,v.61-62 1930-31,uc1.31210004481691,407,409,,0,,,,
MASTER_00502,source_b,,_1930-1931_23,1930-1931,1930,1931,,,THE INDIAN FRONTIER,EDWIN HAWARD,,,author,article,120,130,https://babel.hathitrust.org/cgi/pt?id=uc1.31210004481691&seq=410,27477,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1930-1931_23.txt,2026-06-16T12:18:01,v.61-62 1930-31,uc1.31210004481691,410,420,,0,,,,
MASTER_00503,source_b,,_1930-1931_24,1930-1931,1930,1931,,,THE CHINESE NATION AND THE DOCTRINE OF THE GOLDEN MEAN,TSAI YUEN-PEI,,,author,article,131,136,https://babel.hathitrust.org/cgi/pt?id=uc1.31210004481691&seq=421,13415,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1930-1931_24.txt,2026-06-16T12:18:01,v.61-62 1930-31,uc1.31210004481691,421,426,philosophy,1,,,,
MASTER_00504,source_b,,_1930-1931_25,1930-1931,1930,1931,,,THE WESTERN TRANSCRIPTION OF CHINESE,CHARLES S. GARDNER,,,author,article,137,147,https://babel.hathitrust.org/cgi/pt?id=uc1.31210004481691&seq=427,23547,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1930-1931_25.txt,2026-06-16T12:18:01,v.61-62 1930-31,uc1.31210004481691,427,437,,0,,,,
MASTER_00505,source_b,,_1930-1931_26,1930-1931,1930,1931,,,"CONFUCIANISM, DEMOCRACY AND NATIONALISM",YEN-YING LU,,,author,article,148,152,https://babel.hathitrust.org/cgi/pt?id=uc1.31210004481691&seq=438,9704,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1930-1931_26.txt,2026-06-16T12:18:01,v.61-62 1930-31,uc1.31210004481691,438,442,religion of China,1,,,,
MASTER_00506,source_b,,_1930-1931_27,1930-1931,1930,1931,,,"THE COSMIC SPIRIT Its nature, operations and influence",EVAN MORGAN,DR.,,author,article,153,171,https://babel.hathitrust.org/cgi/pt?id=uc1.31210004481691&seq=443,46069,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1930-1931_27.txt,2026-06-16T12:18:01,v.61-62 1930-31,uc1.31210004481691,443,461,,0,,,,
MASTER_00507,source_b,,_1930-1931_28,1930-1931,1930,1931,,,THE ASIATIC ORIGIN OF SOUTH AMERICAN MAN,J. J. GAPANOVICH,,,author,article,172,198,https://babel.hathitrust.org/cgi/pt?id=uc1.31210004481691&seq=462,64935,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1930-1931_28.txt,2026-06-16T12:18:01,v.61-62 1930-31,uc1.31210004481691,462,488,ethnology and anthropology,1,,,,
