master_id,filename,title,author,year,decade,L1,L2,language,cleaned_full_text_path,analysis_text_path,model_source_column,model_token_count_before_df,model_token_count_after_df,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19
MASTER_00072,1866_08.txt,"Short sketch of the Chinese game of chess, Seang - kh'e, A *","Hollingworth, H. G.",1866,1860,Anthropology and Social Customs,Manners and customs,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1866_08.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1866_08.txt,analysis_text,1314,372,7.800327665866502e-5,1.948901838527964e-6,1.514147021677548e-4,2.6551249869948148e-06,0.7741961021610118,1.4173643075732749e-4,2.572488832275582e-6,0.00347617373052333,8.739446542349075e-7,0.008391012016860502,2.068608173545263e-6,0.001540531157309278,0.20421673999655002,0.0017606751111468597,0.003273689144130954,4.000103074442896e-4,9.451345671100716e-4,2.177450212192486e-4,3.562010725724996e-5,0.001165293201366712
MASTER_00071,1866_09_retrospects_of_events.txt,"Retrospect of events in the north of China, 1866","Butcher, C. H.",1866,1860,History and Chronology,"History, Modern (20th century)",en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1866_09_retrospects_of_events.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1866_09_retrospects_of_events.txt,analysis_text,2730,752,5.813828367894327e-5,8.495830458488284e-5,0.0010371001449055231,0.016167950722951192,3.4577009120019406e-4,1.6325663151464082e-4,0.001098596641964644,0.0028167185659425356,6.7601569884086565e-6,0.01798827000429793,0.0012528382816192625,0.0031854691447620433,0.0019775516856273528,4.812606937678339e-4,0.00181019950788938,2.3542347996618886e-5,0.13701267067983958,0.6991367463364803,0.025575563004022316,0.08977663876996643
MASTER_00098,1869_01.txt,"Notes on the Shantung Province, being a journey from Chefoo to Tsiuhsien, the city of Mencius","Markham, J.",1869,1860,Geography and Travel,Travel,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1869_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1869_01.txt,analysis_text,16092,4606,1.55187917060674e-4,4.990554701841231e-7,1.8103861055721684e-5,0.007426484063217363,0.008385451410356879,7.875839158320189e-5,3.578930968845851e-5,2.0590109002581816e-4,1.894021435734645e-7,0.6844935489378365,2.1899577344118386e-4,0.0897371299177012,0.0012949570147190882,0.13379699974484904,0.005089099174489959,6.582428092098043e-5,9.214723036282148e-5,8.549213241213193e-4,8.632208473987608e-4,0.0671867912535572
MASTER_00099,1869_02.txt,"On Wen - ch'ang, the god of literature, his history and worship","Mayers, W. F.",1869,1860,Religion and Philosophy,Religion,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1869_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1869_02.txt,analysis_text,7287,2039,3.935927800347008e-6,3.09326549986905e-7,4.553177306149308e-6,7.30532563684808e-5,4.5597288467363867e-4,1.3166303916801058e-5,0.0011319826599132815,0.41246299535503933,3.1849601876068716e-7,1.3913930358733066e-4,0.0014898999515003334,0.1871995490746511,0.050817907070871436,0.2910233610774187,3.726390701757874e-4,2.9694535244390165e-5,0.054616867248133964,3.921625644481729e-5,6.77274716638758e-6,1.1866627721983553e-4
MASTER_00100,1869_03.txt,The Fabulous source of the Hoang-ho,"Eitel, E. J.",1869,1860,Religion and Philosophy,Buddhism,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1869_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1869_03.txt,analysis_text,3663,945,1.0584002517616938e-6,5.137100921147857e-7,0.004495049996723217,7.124873428719277e-4,7.918562640090984e-5,6.763257519419257e-4,0.06993929250393346,0.31328516394952827,1.2467658177501235e-5,0.11719051459754173,0.2000193292304617,0.002684578749596513,7.195052447118424e-4,0.0035478925336005283,7.147271029090923e-4,5.3233557253131765e-5,5.524577624964117e-4,9.236142358769456e-4,1.7974695612505437e-5,0.28437462735001845
MASTER_00102,1869_05.txt,"On the Introduction and use of gunpower and firearms among the Chinese, with notes on some ancient engines of warfare","Mayers, W. F.",1869,1860,Military | Natural Sciences,Military art and science | Science,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1869_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1869_05.txt,analysis_text,14220,3855,5.478110887004579e-5,9.164937070916774e-4,5.676346134856934e-4,4.3095400058126317e-4,0.03692510192754575,0.0019042229708744016,0.001197477545782511,0.13941142162872594,1.5950777118199638e-4,9.961229961482302e-4,0.11954799119271493,0.37722872445081096,0.008466553825092715,0.002521168898051783,3.3469859834330337e-4,0.002435652322101107,0.09667625416108906,0.07139110357218433,0.004386571357133533,0.13444756335219055
MASTER_00103,1869_06.txt,The Chinese game of chess as compared with that practised by Western nations,"Himly, K.",1869,1860,Anthropology and Social Customs,Manners and customs,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1869_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1869_06.txt,analysis_text,7944,1952,5.562457349273724e-6,0.0020781985388550854,0.004907750489467845,2.8111800000202323e-5,0.24410617105477792,3.953194165058799e-4,0.044394866959754815,0.21710275598837867,5.2114380756307e-4,2.3889230591915436e-4,0.10706983732295566,0.12246786656003397,0.11196802937487678,0.001437745663809561,7.914075296266723e-4,0.005662229079551266,0.11998047032327976,0.01429164623721645,0.001847064422147701,7.049306679298075e-4
MASTER_00213,1869_07.txt,Where was Ta - ts ' in ?,"Allen, H. J.",1886,1880,Geography and Travel,Geography,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1869_07.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1869_07.txt,analysis_text,2370,619,1.7756511423202244e-4,7.34685814336691e-5,0.0015050818114496639,0.01672301196900159,0.009655032634799603,0.011662993583873453,0.06505276919931335,0.062302541467549925,0.002326560219035878,0.08539139743676054,0.20263285770485745,0.10529242226367938,0.003163786464112517,0.11161548190460605,0.05177909211291831,0.0015711842927106454,0.012780191355493666,0.15888837914410892,0.008556154765209266,0.08885002797485438
NA,1869_08.txt,NA,NA,1869,1860,Unknown,Unknown,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1869_08.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1869_08.txt,analysis_text,4188,1105,9.323273884516228e-4,1.3750854749733485e-5,0.001198526484542412,4.228675830797439e-4,0.006964548327935083,1.3279804557343023e-4,0.007023209915112975,0.025760827758795696,2.463947767324091e-5,0.020102081171033927,0.00039249469992859415,0.016932302257178594,0.5541613363101333,0.08758881298485682,0.06399826711130098,1.0563018366774877e-4,0.1129998086559595,0.09689775543982207,1.4448147975740287e-4,0.004203533870446938
MASTER_00106,1869_09.txt,Chinese chemical manufactures,"Smith, F. P.",1869,1860,Natural Sciences,Agriculture,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1869_09.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1869_09.txt,analysis_text,4965,1235,0.0010532137248005463,9.14416121170978e-4,3.381333792305384e-4,0.006233790126481749,0.05374156761505755,4.261281915974779e-4,1.1918443558249201e-4,0.002298306463026017,1.13903439621779e-4,0.0017027440239896913,9.152287123849897e-5,0.018504532290663015,0.004300788154490888,3.000539776875509e-4,0.005861454710673216,0.033512050778095645,0.14657084543761906,0.0015220442629629244,0.052667413746400986,0.6697279062496094
MASTER_00107,1869_10.txt,Journal of a mission to Lewchew in 1801,"Williams, S. W.",1869,1860,History and Chronology,History,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1869_10.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1869_10.txt,analysis_text,13254,3481,0.025384640433945727,1.474396995650959e-4,0.006456867209072133,0.002601978483542733,0.026356372131606902,0.001482638975744278,8.845813327996021e-4,0.0011310758044671305,1.318813715038141e-4,0.08009740718778696,0.004320881609779374,0.00721565134453022,0.0024000590101786864,0.3205704417941648,0.14174687466614336,0.016783616371613887,7.029238623582088e-4,0.35497958482896314,0.00464798920838763,0.001957094673846047
MASTER_00259,1869_11.txt,Wei - ch ' i *,"Volpicelli, Z. H.",1891,1890,Anthropology and Social Customs,Manners and customs,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1869_11.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1869_11.txt,analysis_text,2622,735,2.8215132306901904e-4,3.3343835152104998e-6,6.29217885664332e-5,0.0019053429037318211,0.031123197334015064,5.999436068054888e-4,1.2747994840960536e-4,0.02654195057766212,1.070797147566041e-5,0.050153029139763404,0.0013256782176821458,0.11762878156139593,0.15813586745468505,0.5893755992066099,0.010370988968245516,0.005910029266886029,0.004825408236804645,5.597939410649835e-4,3.886777822995661e-4,6.691163873122475e-4
MASTER_00109,1869_12_retrospects_of_events.txt,"Retrospect of events in China and Japan, 1869, 1870",NA,1869,1860,History and Chronology,"History, Modern (20th century)",en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1869_12_retrospects_of_events.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1869_12_retrospects_of_events.txt,analysis_text,11001,2986,4.928116480677033e-6,4.7020665926468666e-6,3.247003947058234e-4,0.02201987111901927,8.226565786144271e-7,2.819058373561488e-6,2.4348746812506418e-4,2.675501353601954e-4,5.738265319771376e-7,8.834908802257946e-4,2.755587430528872e-4,8.119262873120344e-5,2.5933168805343407e-4,1.0916006264952406e-4,5.731256630378245e-4,2.7785151321052326e-7,7.012707294423322e-4,0.9605695339246678,9.59340581739568e-4,0.01271826240511914
MASTER_00126,1874_01.txt,Recollections of China prior to 1840,"Williams, S. W.",1873,1870,History and Chronology,"History, Modern (20th century)",en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1874_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1874_01.txt,analysis_text,10329,2871,8.254465754625318e-7,5.53383997757604e-7,4.643727260623758e-5,4.6807990723887803e-4,7.594999269631006e-7,8.983528211645062e-7,2.2286425586282588e-4,8.115006337724481e-5,3.0804261287604276e-7,1.358668059640757e-4,1.5364422297972052e-4,4.087299032987028e-5,1.2917501949044272e-4,8.191447364435621e-5,1.7328817213020417e-4,1.5278903844905594e-8,3.440709990813603e-4,0.9977353913913588,1.8633237798426283e-4,1.9755204311362469e-4
MASTER_00127,1874_02.txt,"The legend of Wen Wang, founder of the dynasty of the Chows in China","Kingsmill, T. W.",1873,1870,History and Chronology,Biography,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1874_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1874_02.txt,analysis_text,3960,981,1.9972436806032887e-5,6.215333723679067e-8,1.904240810424884e-4,3.3861681721833936e-4,3.908342845445488e-4,3.784006760238447e-5,0.0017205056924728586,0.8915825007604031,2.2822753321802914e-6,0.032512851324833635,9.6137730452275e-4,8.576128951483198e-4,0.005497696529699534,0.026478532109867548,0.034339073750820966,1.6335194211084716e-5,0.0011231208458909025,0.002654417490420249,7.773966723352179e-6,0.0012681700191027733
MASTER_00128,1874_03.txt,Extracts from the history of Shanghai,"Schmidt, C.",1873,1870,History and Chronology,History,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1874_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1874_03.txt,analysis_text,7434,2168,1.6807729281372433e-5,2.701372092555071e-7,5.4905135563933706e-5,0.003054653817013966,2.2432309933720457e-4,6.632746837256151e-5,0.004292906743339459,0.006754707287891795,2.7349004671589515e-7,0.19420192489356347,0.10248650956749433,0.17463000695843028,8.602158659918935e-4,0.27697034375115936,0.0012003256263699365,1.0788534628225244e-6,3.5442502956188333e-4,0.23407221271982473,3.2709693337861845e-4,4.306848927065962e-4
MASTER_00129,1874_04.txt,Chinese fox - myths,"Watters, T.",1873,1870,Anthropology and Social Customs,Mythology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1874_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1874_04.txt,analysis_text,11025,2856,0.019974837830359724,4.109803427454534e-6,3.7314558797783875e-4,2.6547759776897496e-4,0.0031688710640346597,2.1823744883005898e-4,0.0014026457015421476,0.09900886473519463,4.5748572358439064e-4,0.004668547737692553,3.067547536338991e-4,0.01815974606786571,0.1732390383429006,0.23958360143317128,0.38604194081982074,2.3888346177598416e-4,0.03967064298890613,0.0017820512886441602,6.715007164619328e-5,0.011367967541222844
MASTER_00130,1874_05.txt,Brief account of the French Expedition of 1866 into Indo - China,"Viguier, S. A.",1873,1870,History and Chronology,"History, Modern (20th century)",en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1874_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1874_05.txt,analysis_text,5208,1381,3.786357716004938e-5,9.78977600935312e-6,0.0022188215627858853,0.0018007068805505706,2.1074782367026479e-4,0.0024799945231192347,0.3103625654095292,0.008000593249685396,5.683593437983576e-5,0.24097848294098856,0.1264586277556021,0.019664951731227818,5.77525885749735e-5,9.180010014338828e-4,6.864632399227138e-4,1.707718930873696e-5,0.0025604592502545312,0.17390528187941384,5.597615272063193e-4,0.10901522215917678
MASTER_00131,1874_06.txt,"Visit to the city of Confucius, A","Edkins, J.",1873,1870,Religion and Philosophy,Confucianism,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1874_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1874_06.txt,analysis_text,6972,1971,1.7610680186915033e-4,4.410595551231669e-6,2.5936789936396043e-5,0.0062355639734996745,0.02266521566902932,1.2480870632394864e-4,7.000300869139821e-4,0.015424889991061876,1.4385509200490048e-6,0.1979591042226278,0.0010015223627368368,0.16745857219228566,0.17568854655698704,0.40080593547029575,0.003957809317543198,0.005089103303223415,6.421864612507847e-4,3.040156793214791e-4,1.7608602833008342e-4,0.0015587172402926218
MASTER_00132,1874_07.txt,Short notes on Chinese instruments of music *,"Dennys, N. B.",1873,1870,Arts and Archaeology,Music,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1874_07.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1874_07.txt,analysis_text,12771,3576,3.419160394647632e-6,1.5154472032809267e-6,6.684966907802842e-5,1.8893469140578348e-7,0.9114459132298296,1.0888671781676204e-4,7.428578440809563e-5,0.05232607308460458,2.8877023102653403e-6,9.773025456432103e-5,5.4622264889084915e-6,0.0019082576587310719,0.003212315832634125,0.0013659541662505005,4.6289885177238364e-4,1.7889529608648255e-4,0.028329820244380733,2.385524518929421e-6,8.410624085809707e-5,3.2215397337755466e-4
MASTER_00133,1874_08.txt,"Stone drums of the Chou Dynasty, The *","Bushell, S. W.",1873,1870,Arts and Archaeology,Archaeology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1874_08.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1874_08.txt,analysis_text,12783,3678,9.481696036484645e-6,9.465757322423787e-6,2.2233815423675568e-4,1.9684964418374508e-4,0.030751844127644194,2.018542427295156e-4,0.025198039297569814,0.052963739130617755,2.3955539848144183e-6,0.0064117215722891184,0.011997466609160274,0.7627253499322882,0.031999018859408986,0.041846860859726644,6.618472488975486e-4,4.50620308360366e-5,0.02656629660407147,4.2711168431640707e-4,0.00349132801212369,0.004271928982556596
MASTER_00134,1874_09_retrospects_of_events.txt,"Retrospect of events in China, 1873",Editorial Committee,1873,1870,History and Chronology,"History, Modern (20th century)",en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1874_09_retrospects_of_events.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1874_09_retrospects_of_events.txt,analysis_text,131262,33410,1.9752710773579565e-4,1.1391605073046959e-5,0.001883251468242486,0.004751393311848718,0.0013811761727561393,8.338030481029765e-5,0.7619158715660745,4.6106317469214665e-4,6.123729999034636e-5,0.06425820822611916,1.4520059306523414e-4,0.002160480109698701,1.6811334490982862e-4,2.0556517981078475e-4,0.010766145580211835,2.5485149859597182e-5,0.024248487078290883,0.09419743072794282,8.270152707153299e-4,0.03225157672815208
