K,topic_id,rank,theta,master_id,title,author,year,decade,L1,topic_label
25,21,2,0.9985433511084268,MASTER_00454,Then and now,"Hudson, E.",1923,1920,Literature and Language,"FREX: musical_instruments, chinese_musical, chinese_musical_instruments, musical, instrument, leaflets, instruments, holes, slender, ovate | Prob: inches, instruments, leaves, length, instrument, musical, bamboo, species, flowers, diameter | Representative: Music of China, The *; Then and now; The Family names; Oribatoidea Sinensis, Part III"
25,21,3,0.9984962316541997,MASTER_00223,The Family names,"Giles, H. A.",1886,1880,Literature and Language,"FREX: musical_instruments, chinese_musical, chinese_musical_instruments, musical, instrument, leaflets, instruments, holes, slender, ovate | Prob: inches, instruments, leaves, length, instrument, musical, bamboo, species, flowers, diameter | Representative: Music of China, The *; Then and now; The Family names; Oribatoidea Sinensis, Part III"
25,21,4,0.9972374923067948,MASTER_00478,"Oribatoidea Sinensis, Part III","Jacot, A. P.",1924,1920,Natural Sciences,"FREX: musical_instruments, chinese_musical, chinese_musical_instruments, musical, instrument, leaflets, instruments, holes, slender, ovate | Prob: inches, instruments, leaves, length, instrument, musical, bamboo, species, flowers, diameter | Representative: Music of China, The *; Then and now; The Family names; Oribatoidea Sinensis, Part III"
25,21,5,0.9422721877831736,MASTER_00514,"Genus gueldenstaedtia (leguminoseae), The","Jacot, A. P.",1927,1920,Natural Sciences,"FREX: musical_instruments, chinese_musical, chinese_musical_instruments, musical, instrument, leaflets, instruments, holes, slender, ovate | Prob: inches, instruments, leaves, length, instrument, musical, bamboo, species, flowers, diameter | Representative: Music of China, The *; Then and now; The Family names; Oribatoidea Sinensis, Part III"
25,21,6,0.9150914478808244,MASTER_00349,The Great wall,"Edgar, J. H.",1914,1910,Natural Sciences,"FREX: musical_instruments, chinese_musical, chinese_musical_instruments, musical, instrument, leaflets, instruments, holes, slender, ovate | Prob: inches, instruments, leaves, length, instrument, musical, bamboo, species, flowers, diameter | Representative: Music of China, The *; Then and now; The Family names; Oribatoidea Sinensis, Part III"
25,21,7,0.8313047799954099,MASTER_00489,Shantung foraminifera,"Jacot, A. P.",1925,1920,Natural Sciences,"FREX: musical_instruments, chinese_musical, chinese_musical_instruments, musical, instrument, leaflets, instruments, holes, slender, ovate | Prob: inches, instruments, leaves, length, instrument, musical, bamboo, species, flowers, diameter | Representative: Music of China, The *; Then and now; The Family names; Oribatoidea Sinensis, Part III"
25,21,8,0.779602729565518,MASTER_00132,Short notes on Chinese instruments of music *,"Dennys, N. B.",1873,1870,Arts and Archaeology,"FREX: musical_instruments, chinese_musical, chinese_musical_instruments, musical, instrument, leaflets, instruments, holes, slender, ovate | Prob: inches, instruments, leaves, length, instrument, musical, bamboo, species, flowers, diameter | Representative: Music of China, The *; Then and now; The Family names; Oribatoidea Sinensis, Part III"
25,21,9,0.7700463176385425,MASTER_00529,Contributions from the Herbarium of the Shantung Christian University,"Jacot, A. P.",1928,1920,Natural Sciences,"FREX: musical_instruments, chinese_musical, chinese_musical_instruments, musical, instrument, leaflets, instruments, holes, slender, ovate | Prob: inches, instruments, leaves, length, instrument, musical, bamboo, species, flowers, diameter | Representative: Music of China, The *; Then and now; The Family names; Oribatoidea Sinensis, Part III"
25,21,10,0.6229821653251845,MASTER_00367,"Freshwater sponges from the T'ai Hu (Great Lake) of the Kiangsu Province, China","Annandale, N.",1916,1910,Natural Sciences,"FREX: musical_instruments, chinese_musical, chinese_musical_instruments, musical, instrument, leaflets, instruments, holes, slender, ovate | Prob: inches, instruments, leaves, length, instrument, musical, bamboo, species, flowers, diameter | Representative: Music of China, The *; Then and now; The Family names; Oribatoidea Sinensis, Part III"
25,21,11,0.5672459091474404,MASTER_00372,Two new species of Chinese snakes *,"Stanley, A.",1916,1910,Natural Sciences,"FREX: musical_instruments, chinese_musical, chinese_musical_instruments, musical, instrument, leaflets, instruments, holes, slender, ovate | Prob: inches, instruments, leaves, length, instrument, musical, bamboo, species, flowers, diameter | Representative: Music of China, The *; Then and now; The Family names; Oribatoidea Sinensis, Part III"
25,21,12,0.4927561803763942,MASTER_00529,Contributions from the Herbarium of the Shantung Christian University,"Jacot, A. P.",1928,1920,Natural Sciences,"FREX: musical_instruments, chinese_musical, chinese_musical_instruments, musical, instrument, leaflets, instruments, holes, slender, ovate | Prob: inches, instruments, leaves, length, instrument, musical, bamboo, species, flowers, diameter | Representative: Music of China, The *; Then and now; The Family names; Oribatoidea Sinensis, Part III"
25,22,1,0.9997192090911028,MASTER_00505,Northern Tungus migrations in the Far East,"Shirokogoroff, S. M.",1926,1920,Anthropology and Social Customs,"FREX: tungus, goldi, reindeer, shaman, groups, manchus, buriats, shamanism, complex, fish_skin | Prob: tungus, northern, goldi, groups, manchus, russian, river, group, language, manchuria | Representative: Northern Tungus migrations in the Far East; Who are the Northern Chinese ?; Asiatic origin of South American man, The; Sramana - Shaman"
25,22,2,0.9982673152268664,MASTER_00472,Who are the Northern Chinese ?,"Shirokogoroff, S. M.",1924,1920,Anthropology and Social Customs,"FREX: tungus, goldi, reindeer, shaman, groups, manchus, buriats, shamanism, complex, fish_skin | Prob: tungus, northern, goldi, groups, manchus, russian, river, group, language, manchuria | Representative: Northern Tungus migrations in the Far East; Who are the Northern Chinese ?; Asiatic origin of South American man, The; Sramana - Shaman"
25,22,3,0.996164883041322,MASTER_00569,"Asiatic origin of South American man, The","Gapanovich, J. J.",1931,1930,Anthropology and Social Customs,"FREX: tungus, goldi, reindeer, shaman, groups, manchus, buriats, shamanism, complex, fish_skin | Prob: tungus, northern, goldi, groups, manchus, russian, river, group, language, manchuria | Representative: Northern Tungus migrations in the Far East; Who are the Northern Chinese ?; Asiatic origin of South American man, The; Sramana - Shaman"
25,22,4,0.9570361114705528,MASTER_00480,Sramana - Shaman,"Mironov, N. D. and Shirokogoroff, S. M.",1924,1920,Anthropology and Social Customs,"FREX: tungus, goldi, reindeer, shaman, groups, manchus, buriats, shamanism, complex, fish_skin | Prob: tungus, northern, goldi, groups, manchus, russian, river, group, language, manchuria | Representative: Northern Tungus migrations in the Far East; Who are the Northern Chinese ?; Asiatic origin of South American man, The; Sramana - Shaman"
25,22,5,0.9156554191905816,MASTER_00516,Some contributions to the anthropology of the buriats,"Kojeuroff, G. P.",1927,1920,Anthropology and Social Customs,"FREX: tungus, goldi, reindeer, shaman, groups, manchus, buriats, shamanism, complex, fish_skin | Prob: tungus, northern, goldi, groups, manchus, russian, river, group, language, manchuria | Representative: Northern Tungus migrations in the Far East; Who are the Northern Chinese ?; Asiatic origin of South American man, The; Sramana - Shaman"
25,22,6,0.8063982020990466,,,,1928,1920,Unknown,"FREX: tungus, goldi, reindeer, shaman, groups, manchus, buriats, shamanism, complex, fish_skin | Prob: tungus, northern, goldi, groups, manchus, russian, river, group, language, manchuria | Representative: Northern Tungus migrations in the Far East; Who are the Northern Chinese ?; Asiatic origin of South American man, The; Sramana - Shaman"
25,22,7,0.8041023718815923,MASTER_00526,"Origin and growth of deserts and the encroachment of the desert on North - China, The","Englaender, A. L.",1928,1920,Natural Sciences,"FREX: tungus, goldi, reindeer, shaman, groups, manchus, buriats, shamanism, complex, fish_skin | Prob: tungus, northern, goldi, groups, manchus, russian, river, group, language, manchuria | Representative: Northern Tungus migrations in the Far East; Who are the Northern Chinese ?; Asiatic origin of South American man, The; Sramana - Shaman"
25,22,8,0.7629331964511049,MASTER_00404,"Early Malays and their neighbours, The","Lobingier, C. S.",1919,1910,Anthropology and Social Customs,"FREX: tungus, goldi, reindeer, shaman, groups, manchus, buriats, shamanism, complex, fish_skin | Prob: tungus, northern, goldi, groups, manchus, russian, river, group, language, manchuria | Representative: Northern Tungus migrations in the Far East; Who are the Northern Chinese ?; Asiatic origin of South American man, The; Sramana - Shaman"
25,22,9,0.6372501637512195,MASTER_00470,General theory of shamanism among the Tungus,"Shirokogoroff, S. M.",1923,1920,Religion and Philosophy,"FREX: tungus, goldi, reindeer, shaman, groups, manchus, buriats, shamanism, complex, fish_skin | Prob: tungus, northern, goldi, groups, manchus, russian, river, group, language, manchuria | Representative: Northern Tungus migrations in the Far East; Who are the Northern Chinese ?; Asiatic origin of South American man, The; Sramana - Shaman"
25,22,10,0.6256507351477579,MASTER_00281,"Limitations of comparative philology, On the","Mollendorf, P. G. von",1896,1890,Literature and Language,"FREX: tungus, goldi, reindeer, shaman, groups, manchus, buriats, shamanism, complex, fish_skin | Prob: tungus, northern, goldi, groups, manchus, russian, river, group, language, manchuria | Representative: Northern Tungus migrations in the Far East; Who are the Northern Chinese ?; Asiatic origin of South American man, The; Sramana - Shaman"
25,22,11,0.5442829856082716,MASTER_00498,"Tibetan and his environment : an interpretation, The","Edgar, J. H.",1926,1920,Geography and Travel,"FREX: tungus, goldi, reindeer, shaman, groups, manchus, buriats, shamanism, complex, fish_skin | Prob: tungus, northern, goldi, groups, manchus, russian, river, group, language, manchuria | Representative: Northern Tungus migrations in the Far East; Who are the Northern Chinese ?; Asiatic origin of South American man, The; Sramana - Shaman"
25,22,12,0.4997702543930131,INDEX_00285,SEALING AND WHALING IN THE NORTHERN PACIFIC.,E. BRASS,1898,1890,Natural Sciences,"FREX: tungus, goldi, reindeer, shaman, groups, manchus, buriats, shamanism, complex, fish_skin | Prob: tungus, northern, goldi, groups, manchus, russian, river, group, language, manchuria | Representative: Northern Tungus migrations in the Far East; Who are the Northern Chinese ?; Asiatic origin of South American man, The; Sramana - Shaman"
25,23,1,0.9997496042585332,,,,1911,1910,Unknown,"FREX: commissioners, portuguese, forts, ward, treaty, ships, dutch, commodore, interview, captain | Prob: sent, japanese, english, emperor, soon, peking, treaty, went, portuguese, river | Representative: Narrative of the American Embassy to Peking; Lecture on Japan; Visit to Simoda and Hakodadi in Japan; Lampacao, a mystery of the Far East"
25,23,2,0.9709096983326282,MASTER_00023,Narrative of the American Embassy to Peking,"Williams, S. W.",1859,1850,History and Chronology,"FREX: commissioners, portuguese, forts, ward, treaty, ships, dutch, commodore, interview, captain | Prob: sent, japanese, english, emperor, soon, peking, treaty, went, portuguese, river | Representative: Narrative of the American Embassy to Peking; Lecture on Japan; Visit to Simoda and Hakodadi in Japan; Lampacao, a mystery of the Far East"
25,23,3,0.9278840896792848,MASTER_00015,Lecture on Japan,"Williams, S. W.",1859,1850,Geography and Travel,"FREX: commissioners, portuguese, forts, ward, treaty, ships, dutch, commodore, interview, captain | Prob: sent, japanese, english, emperor, soon, peking, treaty, went, portuguese, river | Representative: Narrative of the American Embassy to Peking; Lecture on Japan; Visit to Simoda and Hakodadi in Japan; Lampacao, a mystery of the Far East"
25,23,4,0.9231905555587866,MASTER_00015,Lecture on Japan,"Williams, S. W.",1859,1850,Geography and Travel,"FREX: commissioners, portuguese, forts, ward, treaty, ships, dutch, commodore, interview, captain | Prob: sent, japanese, english, emperor, soon, peking, treaty, went, portuguese, river | Representative: Narrative of the American Embassy to Peking; Lecture on Japan; Visit to Simoda and Hakodadi in Japan; Lampacao, a mystery of the Far East"
25,23,5,0.8418327065241368,MASTER_00006,Visit to Simoda and Hakodadi in Japan,"Foote, A. H.",1858,1850,Geography and Travel,"FREX: commissioners, portuguese, forts, ward, treaty, ships, dutch, commodore, interview, captain | Prob: sent, japanese, english, emperor, soon, peking, treaty, went, portuguese, river | Representative: Narrative of the American Embassy to Peking; Lecture on Japan; Visit to Simoda and Hakodadi in Japan; Lampacao, a mystery of the Far East"
25,23,6,0.6937609279091959,MASTER_00429,"Lampacao, a mystery of the Far East","Morse, H. B.",1921,1920,Geography and Travel,"FREX: commissioners, portuguese, forts, ward, treaty, ships, dutch, commodore, interview, captain | Prob: sent, japanese, english, emperor, soon, peking, treaty, went, portuguese, river | Representative: Narrative of the American Embassy to Peking; Lecture on Japan; Visit to Simoda and Hakodadi in Japan; Lampacao, a mystery of the Far East"
25,23,7,0.6820936984422638,MASTER_00429,"Lampacao, a mystery of the Far East","Morse, H. B.",1921,1920,Geography and Travel,"FREX: commissioners, portuguese, forts, ward, treaty, ships, dutch, commodore, interview, captain | Prob: sent, japanese, english, emperor, soon, peking, treaty, went, portuguese, river | Representative: Narrative of the American Embassy to Peking; Lecture on Japan; Visit to Simoda and Hakodadi in Japan; Lampacao, a mystery of the Far East"
25,23,8,0.664822844653906,MASTER_00263,Early Portuguese commerce and settlements in China *,"Volpicelli, Z. H.",1892,1890,History and Chronology,"FREX: commissioners, portuguese, forts, ward, treaty, ships, dutch, commodore, interview, captain | Prob: sent, japanese, english, emperor, soon, peking, treaty, went, portuguese, river | Representative: Narrative of the American Embassy to Peking; Lecture on Japan; Visit to Simoda and Hakodadi in Japan; Lampacao, a mystery of the Far East"
25,23,9,0.60807187347066,MASTER_00050,Annals of the Western Ocean,"Brown, S. R.",1865,1860,Religion and Philosophy,"FREX: commissioners, portuguese, forts, ward, treaty, ships, dutch, commodore, interview, captain | Prob: sent, japanese, english, emperor, soon, peking, treaty, went, portuguese, river | Representative: Narrative of the American Embassy to Peking; Lecture on Japan; Visit to Simoda and Hakodadi in Japan; Lampacao, a mystery of the Far East"
25,23,10,0.4627749414483872,MASTER_00069,Political intercourse between China and Lewchew,"Williams, S. W.",1866,1860,History and Chronology,"FREX: commissioners, portuguese, forts, ward, treaty, ships, dutch, commodore, interview, captain | Prob: sent, japanese, english, emperor, soon, peking, treaty, went, portuguese, river | Representative: Narrative of the American Embassy to Peking; Lecture on Japan; Visit to Simoda and Hakodadi in Japan; Lampacao, a mystery of the Far East"
25,23,11,0.4507210248183341,MASTER_00149,"Fort Zelandia, and the Dutch occupation of Formosa","Hobson, H. E.",1877,1870,History and Chronology,"FREX: commissioners, portuguese, forts, ward, treaty, ships, dutch, commodore, interview, captain | Prob: sent, japanese, english, emperor, soon, peking, treaty, went, portuguese, river | Representative: Narrative of the American Embassy to Peking; Lecture on Japan; Visit to Simoda and Hakodadi in Japan; Lampacao, a mystery of the Far East"
25,23,12,0.4330102137872659,MASTER_00107,Journal of a mission to Lewchew in 1801,"Williams, S. W.",1869,1860,History and Chronology,"FREX: commissioners, portuguese, forts, ward, treaty, ships, dutch, commodore, interview, captain | Prob: sent, japanese, english, emperor, soon, peking, treaty, went, portuguese, river | Representative: Narrative of the American Embassy to Peking; Lecture on Japan; Visit to Simoda and Hakodadi in Japan; Lampacao, a mystery of the Far East"
25,24,1,0.9989156650303372,MASTER_00168,Coins of the present dynasty of China *,"Bushell, S. W.",1880,1880,Arts and Archaeology,"FREX: pao, mint, pau, transcript, reverse, hsien_feng, tang_shih, coin, obverse, grandmother | Prob: pao, reverse, mint, tai, manchu, coin, equal, coins, obverse, tang | Representative: Coins of the present dynasty of China *; Coins of the Ta - ts'ing or present dynasty of China *; Family law of the Chinese, The; THE HSI HSIA DYNASTY OF TANGUT, THEIR MONEY AND PECULIAR SCRIPT."
25,24,2,0.9988838263862896,,,,1885,1880,Unknown,"FREX: pao, mint, pau, transcript, reverse, hsien_feng, tang_shih, coin, obverse, grandmother | Prob: pao, reverse, mint, tai, manchu, coin, equal, coins, obverse, tang | Representative: Coins of the present dynasty of China *; Coins of the Ta - ts'ing or present dynasty of China *; Family law of the Chinese, The; THE HSI HSIA DYNASTY OF TANGUT, THEIR MONEY AND PECULIAR SCRIPT."
25,24,3,0.9988742867655084,MASTER_00002,Coins of the Ta - ts'ing or present dynasty of China *,"Wylie, A.",1858,1850,Arts and Archaeology,"FREX: pao, mint, pau, transcript, reverse, hsien_feng, tang_shih, coin, obverse, grandmother | Prob: pao, reverse, mint, tai, manchu, coin, equal, coins, obverse, tang | Representative: Coins of the present dynasty of China *; Coins of the Ta - ts'ing or present dynasty of China *; Family law of the Chinese, The; THE HSI HSIA DYNASTY OF TANGUT, THEIR MONEY AND PECULIAR SCRIPT."
25,24,4,0.99876501790383,MASTER_00265,"Family law of the Chinese, The","Mollendorf, P. G. von",1892,1890,"Politics, Government, and Law","FREX: pao, mint, pau, transcript, reverse, hsien_feng, tang_shih, coin, obverse, grandmother | Prob: pao, reverse, mint, tai, manchu, coin, equal, coins, obverse, tang | Representative: Coins of the present dynasty of China *; Coins of the Ta - ts'ing or present dynasty of China *; Family law of the Chinese, The; THE HSI HSIA DYNASTY OF TANGUT, THEIR MONEY AND PECULIAR SCRIPT."
25,24,5,0.3650198695632174,INDEX_00273,"THE HSI HSIA DYNASTY OF TANGUT, THEIR MONEY AND PECULIAR SCRIPT.","BUSHELL, S. W.",1895,1890,"Economy, Trade, and Technology","FREX: pao, mint, pau, transcript, reverse, hsien_feng, tang_shih, coin, obverse, grandmother | Prob: pao, reverse, mint, tai, manchu, coin, equal, coins, obverse, tang | Representative: Coins of the present dynasty of China *; Coins of the Ta - ts'ing or present dynasty of China *; Family law of the Chinese, The; THE HSI HSIA DYNASTY OF TANGUT, THEIR MONEY AND PECULIAR SCRIPT."
25,24,6,0.3558117848095273,,,,1887,1880,Unknown,"FREX: pao, mint, pau, transcript, reverse, hsien_feng, tang_shih, coin, obverse, grandmother | Prob: pao, reverse, mint, tai, manchu, coin, equal, coins, obverse, tang | Representative: Coins of the present dynasty of China *; Coins of the Ta - ts'ing or present dynasty of China *; Family law of the Chinese, The; THE HSI HSIA DYNASTY OF TANGUT, THEIR MONEY AND PECULIAR SCRIPT."
25,24,7,0.3458548955117934,MASTER_00356,"Table of the Emperors of the Yuan Dynasty, A","Moule, A. C.",1914,1910,History and Chronology,"FREX: pao, mint, pau, transcript, reverse, hsien_feng, tang_shih, coin, obverse, grandmother | Prob: pao, reverse, mint, tai, manchu, coin, equal, coins, obverse, tang | Representative: Coins of the present dynasty of China *; Coins of the Ta - ts'ing or present dynasty of China *; Family law of the Chinese, The; THE HSI HSIA DYNASTY OF TANGUT, THEIR MONEY AND PECULIAR SCRIPT."
25,24,8,0.12344629874476,MASTER_00167,Early European researches into the flora of China,"Bretschneider, E.",1880,1880,Natural Sciences,"FREX: pao, mint, pau, transcript, reverse, hsien_feng, tang_shih, coin, obverse, grandmother | Prob: pao, reverse, mint, tai, manchu, coin, equal, coins, obverse, tang | Representative: Coins of the present dynasty of China *; Coins of the Ta - ts'ing or present dynasty of China *; Family law of the Chinese, The; THE HSI HSIA DYNASTY OF TANGUT, THEIR MONEY AND PECULIAR SCRIPT."
25,24,9,0.0639767671137711,MASTER_00349,The Great wall,"Edgar, J. H.",1914,1910,Natural Sciences,"FREX: pao, mint, pau, transcript, reverse, hsien_feng, tang_shih, coin, obverse, grandmother | Prob: pao, reverse, mint, tai, manchu, coin, equal, coins, obverse, tang | Representative: Coins of the present dynasty of China *; Coins of the Ta - ts'ing or present dynasty of China *; Family law of the Chinese, The; THE HSI HSIA DYNASTY OF TANGUT, THEIR MONEY AND PECULIAR SCRIPT."
25,24,10,0.0567107684448894,INDEX_00274,A MANCHU UKASE.,"FRASER, M. F. A.",1895,1890,History and Chronology,"FREX: pao, mint, pau, transcript, reverse, hsien_feng, tang_shih, coin, obverse, grandmother | Prob: pao, reverse, mint, tai, manchu, coin, equal, coins, obverse, tang | Representative: Coins of the present dynasty of China *; Coins of the Ta - ts'ing or present dynasty of China *; Family law of the Chinese, The; THE HSI HSIA DYNASTY OF TANGUT, THEIR MONEY AND PECULIAR SCRIPT."
25,24,11,0.0565302321504857,MASTER_00555,Why the sinologue should study manchu ?,"Hauer, Erich",1930,1930,Literature and Language,"FREX: pao, mint, pau, transcript, reverse, hsien_feng, tang_shih, coin, obverse, grandmother | Prob: pao, reverse, mint, tai, manchu, coin, equal, coins, obverse, tang | Representative: Coins of the present dynasty of China *; Coins of the Ta - ts'ing or present dynasty of China *; Family law of the Chinese, The; THE HSI HSIA DYNASTY OF TANGUT, THEIR MONEY AND PECULIAR SCRIPT."
25,24,12,0.0558628221521691,MASTER_00081,Chinese chronological tables,"Mayers, W. F.",1867,1860,History and Chronology,"FREX: pao, mint, pau, transcript, reverse, hsien_feng, tang_shih, coin, obverse, grandmother | Prob: pao, reverse, mint, tai, manchu, coin, equal, coins, obverse, tang | Representative: Coins of the present dynasty of China *; Coins of the Ta - ts'ing or present dynasty of China *; Family law of the Chinese, The; THE HSI HSIA DYNASTY OF TANGUT, THEIR MONEY AND PECULIAR SCRIPT."
